date,open,high,low,close,volume,yfinance_symbol,symbol,name_zh,market
2025-12-16,132.02999877929688,133.0489959716797,131.1699981689453,132.00999450683594,4390700,ABNB,ABNB,Airbnb,US
2025-12-17,133.9600067138672,136.82000732421875,133.62100219726562,133.77999877929688,6158000,ABNB,ABNB,Airbnb,US
2025-12-18,133.3000030517578,135.41000366210938,132.9600067138672,133.99000549316406,4257800,ABNB,ABNB,Airbnb,US
2025-12-19,134.14999389648438,137.0500030517578,133.61000061035156,135.27999877929688,10530800,ABNB,ABNB,Airbnb,US
2025-12-22,136.08999633789062,138.52000427246094,135.9499969482422,136.9499969482422,5568200,ABNB,ABNB,Airbnb,US
2025-12-23,136.60000610351562,137.2100067138672,135.5800018310547,136.49000549316406,3464800,ABNB,ABNB,Airbnb,US
2025-12-24,136.00999450683594,137.99000549316406,135.80999755859375,136.77999877929688,1457200,ABNB,ABNB,Airbnb,US
2025-12-26,136.72999572753906,137.21099853515625,136.14999389648438,136.82000732421875,1776000,ABNB,ABNB,Airbnb,US
2025-12-29,136.5,137.16000366210938,136.16000366210938,136.6199951171875,2773100,ABNB,ABNB,Airbnb,US
2025-12-30,135.88999938964844,137.4199981689453,135.88999938964844,136.91000366210938,2406200,ABNB,ABNB,Airbnb,US
2025-12-31,136.6199951171875,137.5800018310547,135.56500244140625,135.72000122070312,2188100,ABNB,ABNB,Airbnb,US
2026-01-02,135.94000244140625,136.11000061035156,132.33999633789062,133.00999450683594,3863800,ABNB,ABNB,Airbnb,US
2026-01-05,133.10000610351562,137.9600067138672,132.63499450683594,135.8699951171875,4336100,ABNB,ABNB,Airbnb,US
2026-01-06,135.9499969482422,138.3800048828125,135.94500732421875,138.02000427246094,3113000,ABNB,ABNB,Airbnb,US
2026-01-07,137.64999389648438,139.5500030517578,136.8300018310547,137.0399932861328,3585100,ABNB,ABNB,Airbnb,US
2026-01-08,136.10499572753906,138.77999877929688,134.5500030517578,138.66000366210938,3592800,ABNB,ABNB,Airbnb,US
2026-01-09,140.0050048828125,141.39999389648438,137.91000366210938,139.27000427246094,4577800,ABNB,ABNB,Airbnb,US
2026-01-12,139.27999877929688,140.24000549316406,137.01499938964844,138.50999450683594,3371100,ABNB,ABNB,Airbnb,US
2026-01-13,138.13999938964844,140.19000244140625,136.5,140.07000732421875,4108700,ABNB,ABNB,Airbnb,US
2026-01-14,139.5,139.64999389648438,130.14999389648438,132.7899932861328,7681600,ABNB,ABNB,Airbnb,US
2026-01-15,134.5399932861328,135.5,131.92999267578125,132.60000610351562,4662400,ABNB,ABNB,Airbnb,US
2026-01-16,132.60000610351562,132.75999450683594,129.85000610351562,130.66000366210938,5061700,ABNB,ABNB,Airbnb,US
2026-01-20,127.83000183105469,132.03500366210938,127.83000183105469,130.72999572753906,4500900,ABNB,ABNB,Airbnb,US
2026-01-21,130.72999572753906,134.97000122070312,129.6999969482422,133.58999633789062,4645900,ABNB,ABNB,Airbnb,US
2026-01-22,134.32000732421875,137.2100067138672,133.50999450683594,133.8000030517578,3577100,ABNB,ABNB,Airbnb,US
2026-01-23,133.2100067138672,134.82000732421875,131.7100067138672,132.14999389648438,4302900,ABNB,ABNB,Airbnb,US
2026-01-26,132.49000549316406,134.50999450683594,131.17999267578125,133.38999938964844,3648900,ABNB,ABNB,Airbnb,US
2026-01-27,133.22999572753906,133.49000549316406,131.00999450683594,132.22000122070312,2530600,ABNB,ABNB,Airbnb,US
2026-01-28,132.5399932861328,134.11500549316406,131.50999450683594,131.5500030517578,2263800,ABNB,ABNB,Airbnb,US
2026-01-29,131.75,132.5800018310547,130.10000610351562,131.77000427246094,4251600,ABNB,ABNB,Airbnb,US
2026-01-30,130.97000122070312,131.55999755859375,129.05999755859375,129.3699951171875,3505700,ABNB,ABNB,Airbnb,US
2026-02-02,129.5,132.47999572753906,128.38999938964844,131.30999755859375,3220400,ABNB,ABNB,Airbnb,US
2026-02-03,130.24000549316406,131.05999755859375,120.0999984741211,122.07499694824219,6834500,ABNB,ABNB,Airbnb,US
2026-02-04,123.1500015258789,125.51000213623047,120.19999694824219,124.61000061035156,5457100,ABNB,ABNB,Airbnb,US
2026-02-05,124.23999786376953,125.0,120.79000091552734,121.2699966430664,4057800,ABNB,ABNB,Airbnb,US
2026-02-06,121.2699966430664,122.83999633789062,119.76000213623047,122.18000030517578,5352800,ABNB,ABNB,Airbnb,US
2026-02-09,121.80999755859375,122.48999786376953,120.25,121.30999755859375,4915200,ABNB,ABNB,Airbnb,US
2026-02-10,120.44000244140625,121.87999725341797,119.3499984741211,120.31999969482422,5512700,ABNB,ABNB,Airbnb,US
2026-02-11,120.95500183105469,122.3499984741211,118.12999725341797,119.55000305175781,5842400,ABNB,ABNB,Airbnb,US
2026-02-12,119.55000305175781,121.4800033569336,115.52999877929688,115.95999908447266,10090700,ABNB,ABNB,Airbnb,US
2026-02-13,126.46499633789062,127.01000213623047,119.66000366210938,121.3499984741211,11008600,ABNB,ABNB,Airbnb,US
2026-02-17,122.08000183105469,127.6500015258789,122.08000183105469,124.2300033569336,6695400,ABNB,ABNB,Airbnb,US
2026-02-18,124.18000030517578,126.0199966430664,122.5,124.2699966430664,4518500,ABNB,ABNB,Airbnb,US
2026-02-19,123.83999633789062,126.04000091552734,122.66999816894531,125.80999755859375,6228900,ABNB,ABNB,Airbnb,US
2026-02-20,125.29000091552734,128.0,124.08000183105469,127.88999938964844,6475500,ABNB,ABNB,Airbnb,US
2026-02-23,127.08999633789062,128.14999389648438,119.94000244140625,122.95999908447266,6016500,ABNB,ABNB,Airbnb,US
2026-02-24,124.0199966430664,127.69999694824219,123.7699966430664,125.66000366210938,4696000,ABNB,ABNB,Airbnb,US
2026-02-25,126.5,132.14999389648438,125.822998046875,132.02000427246094,7253300,ABNB,ABNB,Airbnb,US
2026-02-26,132.19500732421875,137.47999572753906,132.19500732421875,136.97000122070312,7279600,ABNB,ABNB,Airbnb,US
2026-02-27,134.42999267578125,136.97000122070312,133.58999633789062,135.11000061035156,6498500,ABNB,ABNB,Airbnb,US
2026-03-02,129.5,134.4550018310547,128.58999633789062,133.25999450683594,4819800,ABNB,ABNB,Airbnb,US
2026-03-03,131.8800048828125,134.3000030517578,129.4600067138672,133.0399932861328,4059300,ABNB,ABNB,Airbnb,US
2026-03-04,133.24000549316406,137.93499755859375,133.15499877929688,135.5399932861328,4252500,ABNB,ABNB,Airbnb,US
2026-03-05,135.72999572753906,139.0,134.52000427246094,135.85000610351562,5521000,ABNB,ABNB,Airbnb,US
2026-03-06,133.88999938964844,133.89999389648438,130.97500610351562,133.22999572753906,4600300,ABNB,ABNB,Airbnb,US
2026-03-09,131.42999267578125,134.3000030517578,128.36500549316406,134.02999877929688,3920500,ABNB,ABNB,Airbnb,US
2026-03-10,132.80499267578125,134.5800018310547,130.0749969482422,132.44000244140625,3631400,ABNB,ABNB,Airbnb,US
2026-03-11,132.8699951171875,134.39999389648438,131.52000427246094,133.38999938964844,2171600,ABNB,ABNB,Airbnb,US
2026-03-12,132.4499969482422,133.24000549316406,126.11499786376953,127.69999694824219,4474200,ABNB,ABNB,Airbnb,US
2026-03-13,127.2300033569336,129.47000122070312,125.62000274658203,126.30000305175781,3000900,ABNB,ABNB,Airbnb,US
2026-03-16,127.27999877929688,129.23500061035156,126.91000366210938,128.32000732421875,3049300,ABNB,ABNB,Airbnb,US
2026-03-17,129.60000610351562,133.5399932861328,129.5500030517578,131.9499969482422,2812000,ABNB,ABNB,Airbnb,US
2026-03-18,131.1999969482422,134.0,130.99000549316406,131.1300048828125,3071600,ABNB,ABNB,Airbnb,US
2026-03-19,129.9499969482422,131.39999389648438,128.75999450683594,130.7899932861328,3541500,ABNB,ABNB,Airbnb,US
2026-03-20,130.02999877929688,130.7100067138672,127.69999694824219,128.52000427246094,7047900,ABNB,ABNB,Airbnb,US
2026-03-23,130.2899932861328,134.02999877929688,129.97999572753906,132.58999633789062,3568400,ABNB,ABNB,Airbnb,US
2026-03-24,132.1999969482422,132.1999969482422,128.4199981689453,130.0,3167200,ABNB,ABNB,Airbnb,US
2026-03-25,130.88999938964844,132.93499755859375,129.88999938964844,131.80999755859375,2732100,ABNB,ABNB,Airbnb,US
2026-03-26,131.88999938964844,134.8300018310547,130.3800048828125,131.05999755859375,3353200,ABNB,ABNB,Airbnb,US
2026-03-27,129.22000122070312,129.9149932861328,122.45999908447266,122.87000274658203,4207200,ABNB,ABNB,Airbnb,US
2026-03-30,123.9000015258789,126.05999755859375,122.83499908447266,123.0999984741211,3022700,ABNB,ABNB,Airbnb,US
2026-03-31,125.06999969482422,127.05500030517578,123.16500091552734,126.27999877929688,3644200,ABNB,ABNB,Airbnb,US
2026-04-01,126.38999938964844,127.5,122.87000274658203,125.19000244140625,2925900,ABNB,ABNB,Airbnb,US
2026-04-02,122.80000305175781,126.18000030517578,121.51000213623047,124.94999694824219,3094700,ABNB,ABNB,Airbnb,US
2026-04-06,124.30000305175781,127.24500274658203,124.27999877929688,126.80999755859375,2527600,ABNB,ABNB,Airbnb,US
2026-04-07,126.4000015258789,126.81999969482422,123.41000366210938,124.97000122070312,2735300,ABNB,ABNB,Airbnb,US
2026-04-08,130.99000549316406,134.25999450683594,130.49000549316406,131.39999389648438,3796800,ABNB,ABNB,Airbnb,US
2026-04-09,130.4499969482422,130.9600067138672,126.80000305175781,129.16000366210938,3653700,ABNB,ABNB,Airbnb,US
2026-04-10,128.8699951171875,130.53500366210938,124.83499908447266,128.9600067138672,3572700,ABNB,ABNB,Airbnb,US
2026-04-13,127.19999694824219,130.64999389648438,125.36000061035156,130.32000732421875,3256600,ABNB,ABNB,Airbnb,US
2026-04-14,130.5,134.66000366210938,130.47000122070312,133.85000610351562,3113300,ABNB,ABNB,Airbnb,US
2026-04-15,134.50999450683594,138.0500030517578,134.10000610351562,137.50999450683594,3562400,ABNB,ABNB,Airbnb,US
2026-04-16,138.8699951171875,139.9499969482422,136.91000366210938,137.80999755859375,2692600,ABNB,ABNB,Airbnb,US
2026-04-17,139.90499877929688,143.3000030517578,139.1999969482422,141.5500030517578,4056800,ABNB,ABNB,Airbnb,US
2026-04-20,141.0,143.8699951171875,140.33799743652344,143.58999633789062,2768700,ABNB,ABNB,Airbnb,US
2026-04-21,143.8800048828125,145.77000427246094,142.17999267578125,142.64999389648438,3310400,ABNB,ABNB,Airbnb,US
2026-04-22,146.47500610351562,147.25,142.75,144.17999267578125,4081800,ABNB,ABNB,Airbnb,US
2026-04-23,143.99000549316406,143.99000549316406,139.80999755859375,141.8699951171875,3189300,ABNB,ABNB,Airbnb,US
2026-04-24,140.1699981689453,142.99200439453125,138.66000366210938,142.82000732421875,2705500,ABNB,ABNB,Airbnb,US
2026-04-27,140.97000122070312,143.6699981689453,140.0,141.05999755859375,2251600,ABNB,ABNB,Airbnb,US
2026-04-28,140.92999267578125,141.6999969482422,138.24000549316406,139.0399932861328,4225600,ABNB,ABNB,Airbnb,US
2026-04-29,136.25,140.36000061035156,135.9499969482422,140.27999877929688,3486600,ABNB,ABNB,Airbnb,US
2026-04-30,142.0,142.0,138.63999938964844,140.36000061035156,2857300,ABNB,ABNB,Airbnb,US
2026-05-01,141.32000732421875,143.47999572753906,140.82000732421875,141.66000366210938,2527900,ABNB,ABNB,Airbnb,US
2026-05-04,142.7100067138672,143.52000427246094,138.5,138.86000061035156,3160400,ABNB,ABNB,Airbnb,US
2026-05-05,139.0,140.81500244140625,138.2259979248047,139.72999572753906,3118000,ABNB,ABNB,Airbnb,US
2026-05-06,141.60499572753906,143.89999389648438,138.9499969482422,139.8800048828125,4379800,ABNB,ABNB,Airbnb,US
2026-05-07,140.5,142.19000244140625,138.63999938964844,140.4600067138672,7248300,ABNB,ABNB,Airbnb,US
2026-05-08,138.125,146.97000122070312,137.25,141.49000549316406,7842900,ABNB,ABNB,Airbnb,US
2026-05-11,141.7449951171875,146.2899932861328,136.90499877929688,137.0500030517578,5172800,ABNB,ABNB,Airbnb,US
2026-05-12,137.5800018310547,138.51499938964844,134.3000030517578,135.47999572753906,4419900,ABNB,ABNB,Airbnb,US
2026-05-13,134.69000244140625,134.92999267578125,131.9499969482422,132.97000122070312,3440900,ABNB,ABNB,Airbnb,US
2026-05-14,133.0,134.66000366210938,132.61000061035156,133.6699981689453,2656200,ABNB,ABNB,Airbnb,US
2026-05-15,132.90499877929688,134.00999450683594,131.22500610351562,132.85000610351562,2799600,ABNB,ABNB,Airbnb,US
2024-09-12,581.4500122070312,587.75,572.97998046875,586.5499877929688,5506600,ADBE,ADBE,Adobe,US
2024-09-13,532.5700073242188,540.27001953125,526.5999755859375,536.8699951171875,10423500,ADBE,ADBE,Adobe,US
2024-09-16,537.4000244140625,537.6900024414062,521.260009765625,521.5,5248200,ADBE,ADBE,Adobe,US
2024-09-17,524.2899780273438,527.0999755859375,514.5800170898438,515.030029296875,5164100,ADBE,ADBE,Adobe,US
2024-09-18,517.010009765625,517.5800170898438,506.489990234375,508.1300048828125,3997300,ADBE,ADBE,Adobe,US
2024-09-19,518.8099975585938,527.47998046875,518.02001953125,526.4400024414062,3582500,ADBE,ADBE,Adobe,US
2024-09-20,526.4400024414062,528.6300048828125,515.719970703125,522.2999877929688,6100700,ADBE,ADBE,Adobe,US
2024-09-23,525.7100219726562,532.0,524.9600219726562,527.8699951171875,2107000,ADBE,ADBE,Adobe,US
2024-09-24,527.719970703125,530.2999877929688,521.7100219726562,524.0700073242188,2842100,ADBE,ADBE,Adobe,US
2024-09-25,526.02001953125,526.1799926757812,516.239990234375,517.9000244140625,3211600,ADBE,ADBE,Adobe,US
2024-09-26,520.510009765625,521.3599853515625,512.1099853515625,515.3800048828125,3282400,ADBE,ADBE,Adobe,US
2024-09-27,516.52001953125,516.6799926757812,512.2999877929688,515.47998046875,2718300,ADBE,ADBE,Adobe,US
2024-09-30,513.8300170898438,518.469970703125,511.739990234375,517.780029296875,2587000,ADBE,ADBE,Adobe,US
2024-10-01,517.4500122070312,519.0,502.5,502.79998779296875,3730000,ADBE,ADBE,Adobe,US
2024-10-02,503.8699951171875,510.19000244140625,502.82000732421875,505.80999755859375,1981600,ADBE,ADBE,Adobe,US
2024-10-03,501.0199890136719,509.80999755859375,498.5899963378906,503.79998779296875,1921600,ADBE,ADBE,Adobe,US
2024-10-04,507.2900085449219,508.55999755859375,503.5899963378906,507.2200012207031,1949300,ADBE,ADBE,Adobe,US
2024-10-07,503.9599914550781,504.8699951171875,486.3999938964844,487.29998779296875,4870500,ADBE,ADBE,Adobe,US
2024-10-08,492.45001220703125,500.0,486.3999938964844,496.239990234375,3551600,ADBE,ADBE,Adobe,US
2024-10-09,495.8800048828125,495.8800048828125,492.32000732421875,494.0799865722656,2869400,ADBE,ADBE,Adobe,US
2024-10-10,490.5400085449219,506.45001220703125,489.3500061035156,503.57000732421875,2775100,ADBE,ADBE,Adobe,US
2024-10-11,504.7799987792969,507.9800109863281,494.8999938964844,495.4200134277344,2992400,ADBE,ADBE,Adobe,US
2024-10-14,501.79998779296875,514.260009765625,500.4100036621094,509.6499938964844,3411500,ADBE,ADBE,Adobe,US
2024-10-15,513.8200073242188,517.77001953125,506.79998779296875,508.0299987792969,3605700,ADBE,ADBE,Adobe,US
2024-10-16,506.3900146484375,506.8399963378906,500.25,502.5400085449219,1859100,ADBE,ADBE,Adobe,US
2024-10-17,506.510009765625,507.5,495.2300109863281,496.8299865722656,2769200,ADBE,ADBE,Adobe,US
2024-10-18,491.2900085449219,499.0,491.04998779296875,494.8999938964844,2011100,ADBE,ADBE,Adobe,US
2024-10-21,494.6000061035156,500.6499938964844,492.9599914550781,497.7099914550781,1679700,ADBE,ADBE,Adobe,US
2024-10-22,496.42999267578125,497.3399963378906,488.3599853515625,493.1099853515625,2388700,ADBE,ADBE,Adobe,US
2024-10-23,492.0,493.8299865722656,483.3900146484375,485.0299987792969,2021300,ADBE,ADBE,Adobe,US
2024-10-24,486.6300048828125,488.4700012207031,480.05999755859375,482.8699951171875,2100300,ADBE,ADBE,Adobe,US
2024-10-25,483.4200134277344,488.3399963378906,482.5199890136719,483.7200012207031,2426800,ADBE,ADBE,Adobe,US
2024-10-28,487.6499938964844,488.489990234375,480.4800109863281,481.0400085449219,2302300,ADBE,ADBE,Adobe,US
2024-10-29,481.9200134277344,487.55999755859375,479.3299865722656,485.3900146484375,2089500,ADBE,ADBE,Adobe,US
2024-10-30,482.239990234375,492.20001220703125,482.239990234375,486.67999267578125,2728600,ADBE,ADBE,Adobe,US
2024-10-31,486.0,486.04998779296875,477.3800048828125,478.0799865722656,2978700,ADBE,ADBE,Adobe,US
2024-11-01,475.4100036621094,485.1600036621094,475.04998779296875,482.79998779296875,2851600,ADBE,ADBE,Adobe,US
2024-11-04,479.0299987792969,483.760009765625,477.3699951171875,481.3500061035156,1954900,ADBE,ADBE,Adobe,US
2024-11-05,483.0899963378906,486.6600036621094,480.4700012207031,486.4200134277344,1588100,ADBE,ADBE,Adobe,US
2024-11-06,492.92999267578125,506.2099914550781,492.92999267578125,504.8299865722656,2969900,ADBE,ADBE,Adobe,US
2024-11-07,510.6600036621094,510.6600036621094,495.29998779296875,500.9200134277344,2640300,ADBE,ADBE,Adobe,US
2024-11-08,503.8299865722656,505.0,493.69000244140625,494.67999267578125,2856900,ADBE,ADBE,Adobe,US
2024-11-11,493.6000061035156,507.7200012207031,493.6000061035156,504.4800109863281,3536600,ADBE,ADBE,Adobe,US
2024-11-12,504.3900146484375,528.9099731445312,504.2699890136719,526.4199829101562,4125300,ADBE,ADBE,Adobe,US
2024-11-13,523.7899780273438,539.9199829101562,520.5900268554688,532.5,3470200,ADBE,ADBE,Adobe,US
2024-11-14,530.5499877929688,534.6400146484375,523.4600219726562,529.8699951171875,3098800,ADBE,ADBE,Adobe,US
2024-11-15,520.2999877929688,524.5,498.80999755859375,503.3699951171875,4612400,ADBE,ADBE,Adobe,US
2024-11-18,505.0,505.510009765625,497.69000244140625,499.510009765625,2259000,ADBE,ADBE,Adobe,US
2024-11-19,496.0,502.4100036621094,495.4599914550781,499.6099853515625,1961700,ADBE,ADBE,Adobe,US
2024-11-20,505.4100036621094,506.3599853515625,494.6099853515625,499.5,1874900,ADBE,ADBE,Adobe,US
2024-11-21,502.1000061035156,508.57000732421875,493.1000061035156,504.44000244140625,2002100,ADBE,ADBE,Adobe,US
2024-11-22,502.5,513.3699951171875,502.5,512.1500244140625,2287200,ADBE,ADBE,Adobe,US
2024-11-25,519.0900268554688,523.2100219726562,513.1900024414062,518.72998046875,3320000,ADBE,ADBE,Adobe,US
2024-11-26,519.9500122070312,525.760009765625,516.3599853515625,525.2999877929688,2415700,ADBE,ADBE,Adobe,US
2024-11-27,523.2100219726562,525.8800048828125,508.7200012207031,513.6799926757812,2324200,ADBE,ADBE,Adobe,US
2024-11-29,517.6500244140625,517.6500244140625,513.5800170898438,515.9299926757812,1450200,ADBE,ADBE,Adobe,US
2024-12-02,512.8499755859375,518.77001953125,511.5299987792969,516.2000122070312,2006900,ADBE,ADBE,Adobe,US
2024-12-03,511.0400085449219,516.780029296875,504.510009765625,516.260009765625,2119300,ADBE,ADBE,Adobe,US
2024-12-04,523.02001953125,541.77001953125,521.010009765625,536.489990234375,3307000,ADBE,ADBE,Adobe,US
2024-12-05,534.4199829101562,540.1099853515625,529.7899780273438,538.219970703125,2629100,ADBE,ADBE,Adobe,US
2024-12-06,544.1500244140625,554.3699951171875,542.9000244140625,552.9600219726562,2964100,ADBE,ADBE,Adobe,US
2024-12-09,556.0999755859375,557.9000244140625,546.1099853515625,547.9299926757812,3588700,ADBE,ADBE,Adobe,US
2024-12-10,547.3499755859375,552.8300170898438,544.219970703125,547.0499877929688,2762900,ADBE,ADBE,Adobe,US
2024-12-11,547.0499877929688,552.2999877929688,541.739990234375,549.9299926757812,6690600,ADBE,ADBE,Adobe,US
2024-12-12,487.5,494.0,470.8999938964844,474.6300048828125,17344900,ADBE,ADBE,Adobe,US
2024-12-13,473.9800109863281,474.9100036621094,456.79998779296875,465.69000244140625,11395500,ADBE,ADBE,Adobe,US
2024-12-16,467.19000244140625,473.6199951171875,461.20001220703125,461.5299987792969,5807000,ADBE,ADBE,Adobe,US
2024-12-17,460.5899963378906,465.8599853515625,452.4800109863281,455.2300109863281,7514500,ADBE,ADBE,Adobe,US
2024-12-18,453.239990234375,455.25,441.1000061035156,441.30999755859375,6511100,ADBE,ADBE,Adobe,US
2024-12-19,443.4100036621094,449.0,437.1099853515625,437.3900146484375,6479500,ADBE,ADBE,Adobe,US
2024-12-20,433.0199890136719,451.4200134277344,432.4700012207031,447.1700134277344,8220000,ADBE,ADBE,Adobe,US
2024-12-23,447.0,451.42999267578125,443.4200134277344,446.739990234375,3781200,ADBE,ADBE,Adobe,US
2024-12-24,446.5,448.8699951171875,442.57000732421875,447.94000244140625,1685000,ADBE,ADBE,Adobe,US
2024-12-26,445.8500061035156,452.3399963378906,444.67999267578125,450.1600036621094,2131200,ADBE,ADBE,Adobe,US
2024-12-27,446.8800048828125,449.9100036621094,441.1099853515625,446.4800109863281,2947200,ADBE,ADBE,Adobe,US
2024-12-30,442.94000244140625,447.6000061035156,438.57000732421875,445.79998779296875,3473200,ADBE,ADBE,Adobe,US
2024-12-31,446.3500061035156,448.5,442.80999755859375,444.67999267578125,2285100,ADBE,ADBE,Adobe,US
2025-01-02,447.760009765625,450.1199951171875,440.55999755859375,441.0,2504700,ADBE,ADBE,Adobe,US
2025-01-03,429.45001220703125,433.29998779296875,425.32000732421875,430.57000732421875,5617000,ADBE,ADBE,Adobe,US
2025-01-06,431.8800048828125,436.4100036621094,427.7900085449219,431.17999267578125,3994400,ADBE,ADBE,Adobe,US
2025-01-07,431.3699951171875,435.17999267578125,420.510009765625,422.6300048828125,4181400,ADBE,ADBE,Adobe,US
2025-01-08,417.3399963378906,422.6600036621094,415.510009765625,419.5799865722656,3508800,ADBE,ADBE,Adobe,US
2025-01-10,410.0,413.1000061035156,405.32000732421875,405.9200134277344,5564300,ADBE,ADBE,Adobe,US
2025-01-13,404.2699890136719,409.9599914550781,403.75,408.5,4558800,ADBE,ADBE,Adobe,US
2025-01-14,407.25,412.75,405.07000732421875,412.7099914550781,3577100,ADBE,ADBE,Adobe,US
2025-01-15,421.70001220703125,423.9700012207031,415.6600036621094,417.2799987792969,4345800,ADBE,ADBE,Adobe,US
2025-01-16,418.2099914550781,428.8900146484375,418.0,426.92999267578125,4185600,ADBE,ADBE,Adobe,US
2025-01-17,434.3500061035156,435.989990234375,425.70001220703125,429.989990234375,4012700,ADBE,ADBE,Adobe,US
2025-01-21,433.260009765625,439.9800109863281,431.5,436.3599853515625,3833300,ADBE,ADBE,Adobe,US
2025-01-22,438.0,439.7300109863281,433.42999267578125,437.32000732421875,3391600,ADBE,ADBE,Adobe,US
2025-01-23,435.8800048828125,437.7300109863281,432.489990234375,437.2799987792969,2716700,ADBE,ADBE,Adobe,US
2025-01-24,437.2799987792969,441.8800048828125,434.7300109863281,435.3800048828125,2631800,ADBE,ADBE,Adobe,US
2025-01-27,430.2300109863281,445.45001220703125,430.1199951171875,438.6000061035156,5086300,ADBE,ADBE,Adobe,US
2025-01-28,436.2699890136719,445.80999755859375,431.6400146484375,442.8399963378906,5376400,ADBE,ADBE,Adobe,US
2025-01-29,439.9200134277344,444.3599853515625,438.8299865722656,441.67999267578125,2997600,ADBE,ADBE,Adobe,US
2025-01-30,439.6700134277344,448.4200134277344,439.2300109863281,446.0,3290100,ADBE,ADBE,Adobe,US
2025-01-31,446.9800109863281,447.010009765625,435.8299865722656,437.45001220703125,4684300,ADBE,ADBE,Adobe,US
2025-02-03,437.79998779296875,442.739990234375,430.8800048828125,438.6000061035156,3348700,ADBE,ADBE,Adobe,US
2025-02-04,435.42999267578125,443.5799865722656,434.260009765625,440.2300109863281,2647700,ADBE,ADBE,Adobe,US
2025-02-05,440.75,444.95001220703125,436.2699890136719,437.6300048828125,2937800,ADBE,ADBE,Adobe,US
2025-02-06,437.6300048828125,439.9599914550781,434.3500061035156,435.3999938964844,2568100,ADBE,ADBE,Adobe,US
2025-02-07,436.239990234375,441.0,432.4100036621094,433.07000732421875,2693500,ADBE,ADBE,Adobe,US
2025-02-10,439.25,453.3699951171875,439.0,451.1000061035156,3946700,ADBE,ADBE,Adobe,US
2025-02-11,449.0,461.54998779296875,448.2900085449219,458.82000732421875,3257000,ADBE,ADBE,Adobe,US
2025-02-12,458.0,463.0,451.29998779296875,462.760009765625,3308500,ADBE,ADBE,Adobe,US
2025-02-13,465.2099914550781,465.70001220703125,457.0299987792969,459.2200012207031,2794400,ADBE,ADBE,Adobe,US
2025-02-14,463.3500061035156,464.989990234375,458.0,460.1600036621094,2623000,ADBE,ADBE,Adobe,US
2025-02-18,462.6499938964844,464.3299865722656,453.07000732421875,464.1099853515625,2973800,ADBE,ADBE,Adobe,US
2025-02-19,463.6099853515625,463.6099853515625,455.32000732421875,456.989990234375,2965500,ADBE,ADBE,Adobe,US
2025-02-20,457.44000244140625,461.0,451.57000732421875,454.69000244140625,2337600,ADBE,ADBE,Adobe,US
2025-02-21,453.2799987792969,453.75,440.69000244140625,444.32000732421875,3376000,ADBE,ADBE,Adobe,US
2025-02-24,445.1099853515625,446.2799987792969,440.9100036621094,444.4200134277344,2807900,ADBE,ADBE,Adobe,US
2025-02-25,443.4700012207031,447.489990234375,439.1700134277344,443.4100036621094,2612700,ADBE,ADBE,Adobe,US
2025-02-26,443.79998779296875,447.6499938964844,438.3999938964844,441.5,1947600,ADBE,ADBE,Adobe,US
2025-02-27,441.7900085449219,444.57000732421875,436.82000732421875,437.19000244140625,2340200,ADBE,ADBE,Adobe,US
2025-02-28,438.1600036621094,440.3699951171875,432.1000061035156,438.55999755859375,3936900,ADBE,ADBE,Adobe,US
2025-03-03,440.6499938964844,448.0899963378906,438.2099914550781,440.7200012207031,2607700,ADBE,ADBE,Adobe,US
2025-03-04,439.25,448.82000732421875,434.70001220703125,446.0299987792969,2942200,ADBE,ADBE,Adobe,US
2025-03-05,443.6499938964844,453.260009765625,443.1099853515625,451.239990234375,2406200,ADBE,ADBE,Adobe,US
2025-03-06,444.7300109863281,452.19000244140625,441.19000244140625,444.7799987792969,2732100,ADBE,ADBE,Adobe,US
2025-03-07,442.0,452.510009765625,440.989990234375,449.3999938964844,3039500,ADBE,ADBE,Adobe,US
2025-03-10,443.1099853515625,444.5400085449219,433.2300109863281,435.0799865722656,4001600,ADBE,ADBE,Adobe,US
2025-03-11,432.8800048828125,441.3299865722656,431.0,433.6600036621094,3145200,ADBE,ADBE,Adobe,US
2025-03-12,436.69000244140625,443.8999938964844,435.5,438.6000061035156,5515900,ADBE,ADBE,Adobe,US
2025-03-13,405.2699890136719,405.7699890136719,374.5,377.8399963378906,14386600,ADBE,ADBE,Adobe,US
2025-03-14,379.75,396.3599853515625,377.79998779296875,394.739990234375,6134800,ADBE,ADBE,Adobe,US
2025-03-17,394.1199951171875,399.94000244140625,387.1300048828125,399.3399963378906,4258500,ADBE,ADBE,Adobe,US
2025-03-18,395.3599853515625,395.95001220703125,384.57000732421875,391.3699951171875,4297300,ADBE,ADBE,Adobe,US
2025-03-19,394.1000061035156,395.260009765625,387.0,387.8900146484375,4349900,ADBE,ADBE,Adobe,US
2025-03-20,386.8999938964844,397.82000732421875,385.79998779296875,389.6099853515625,4009500,ADBE,ADBE,Adobe,US
2025-03-21,384.1300048828125,389.8500061035156,382.45001220703125,387.260009765625,7607300,ADBE,ADBE,Adobe,US
2025-03-24,392.4700012207031,396.8599853515625,391.3800048828125,394.4700012207031,5223000,ADBE,ADBE,Adobe,US
2025-03-25,393.57000732421875,404.32000732421875,392.989990234375,403.6400146484375,3648600,ADBE,ADBE,Adobe,US
